[[(2.0020181383753517, 2.1012943242740376), (0.0035447921952646688, 2.1098204605783972), (0.005981152908349558, 1.8054348090120154), (2.003680860742384, 1.8030725275107138)], [(2.0050908861305636, 0.3054657472184265), (0.00849264194382959, 0.30845683866309875), (0.0005148588081964367, 0.006715067513630707), (2.0060680145590064, 0.004315540271912744)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
16.75 (2.6619014739990234,1.8595621585845947) (0.08190551400184631,0.06423413008451462) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6650611947571239 (4.090611934661865,0.1855495274066925) (0.00098906469065696,-0.0002133423404302448) 0.1410929560661316 0.052841946083554636 (4.345150470733643,0.3673127591609955) (0.004778551869094372,-0.008555935695767403) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0033863757219104,1.855890636935884) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
17.0 (2.682360887527466,1.875606656074524) (0.08183743804693222,0.06417819857597351) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6650419529901173 (4.090797424316406,0.18550951778888702) (0.0007415861473418772,-0.00016001108451746404) 0.1410929560661316 0.052841946083554636 (4.344851016998291,0.367715060710907) (-0.0011982233263552189,0.0016091745346784592) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0032975590958033,1.8718205686822904) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
17.25 (2.702803134918213,1.8916364908218384) (0.08176934719085693,0.06411918252706528) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6649994083198942 (4.090936660766602,0.1854795217514038) (0.0005560964928008616,-0.00012000146671198308) 0.1410929560661316 0.052841946083554636 (4.341758728027344,0.3712923526763916) (-0.012369567528367043,0.014309128746390343) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.00320882368502,1.8877359338479318) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
17.5 (2.723519802093506,1.9079593420028687) (0.0828663781285286,0.06529134511947632) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6673261156406142 (4.091041088104248,0.1854570209980011) (0.00041686007170937955,-9.000542922876775e-05) 0.1410929560661316 0.052841946083554636 (4.33495569229126,0.37718167901039124) (-0.027211744338274002,0.023557260632514954) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.00311846315519,1.903942776371204) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
17.75 (2.744244337081909,1.9243005514144897) (0.0828985720872879,0.06536485999822617) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6676843656271908 (4.091119289398193,0.18544013798236847) (0.0003124327340628952,-6.750467582605779e-05) 0.1410929560661316 0.052841946083554636 (4.329682350158691,0.38158369064331055) (-0.02109358459711075,0.017608027905225754) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0030280005176118,1.9201679326891274) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
18.0 (2.7649624347686768,1.9406343698501587) (0.08287274092435837,0.06533513218164444) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6676147159261813 (4.091177940368652,0.1854274868965149) (0.00023423142556566745,-5.062165655544959e-05) 0.1410929560661316 0.052841946083554636 (4.325624942779541,0.384881854057312) (-0.016229383647441864,0.013192595914006233) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.002937578886709,1.9363857341506185) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
18.25 (2.7856791019439697,1.9569644927978516) (0.08286665380001068,0.06532064080238342) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6675425804409054 (4.091221809387207,0.1854179948568344) (0.00017558045510668308,-3.797057070187293e-05) 0.1410929560661316 0.052841946083554636 (4.322521686553955,0.3873567581176758) (-0.012413501739501953,0.009899626486003399) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0028471778147274,1.9525998482145124) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
18.5 (2.806408166885376,1.9733037948608398) (0.08291637152433395,0.06535743921995163) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6675247861441957 (4.091254711151123,0.18541087210178375) (0.00013171143655199558,-2.8478531021391973e-05) 0.1410929560661316 0.052841946083554636 (4.3201584815979,0.38921570777893066) (-0.009451945312321186,0.0074357884004712105) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.002756725951969,1.9688230719873259) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
18.75 (2.827077627182007,1.989574670791626) (0.08267799019813538,0.0650835856795311) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6668832421426797 (4.09127950668335,0.18540553748607635) (9.880967263597995e-05,-2.1355775970732793e-05) 0.1410929560661316 0.052841946083554636 (4.318369388580322,0.39060959219932556) (-0.007156318984925747,0.005575503222644329) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0026666537314144,1.9849782040676622) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
19.0 (2.847780466079712,2.0058693885803223) (0.0828109085559845,0.06517919152975082) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6668159392642029 (4.0912981033325195,0.1854015290737152) (7.401414040941745e-05,-1.6021160263335332e-05) 0.1410929560661316 0.052841946083554636 (4.317691326141357,0.39106470346450806) (-0.002711653243750334,0.001820429228246212) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.002576449623338,2.0011569911696694) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
19.25 (2.8684937953948975,2.022169828414917) (0.08285321295261383,0.06520172208547592) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.666735694915165 (4.091311931610107,0.18539851903915405) (5.5417491239495575e-05,-1.2012747902190313e-05) 0.1410929560661316 0.052841946083554636 (4.318535804748535,0.38995248079299927) (0.0033770089503377676,-0.0044488501735031605) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0024862139393327,2.017341441652669) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
19.5 (2.8892133235931396,2.038471221923828) (0.0828777626156807,0.06520543247461319) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6666193754411234 (4.091322422027588,0.18539626896381378) (4.158921365160495e-05,-9.002713341033086e-06) 0.1410929560661316 0.052841946083554636 (4.320949554443359,0.3865712881088257) (0.009654097259044647,-0.013524780049920082) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0023959731310144,2.0335268112198177) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
19.75 (2.9099369049072266,2.0547714233398438) (0.0828942209482193,0.06520075350999832) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6664880126984529 (4.091330051422119,0.18539458513259888) (3.10987961711362e-05,-6.752638455509441e-06) 0.1410929560661316 0.052841946083554636 (4.323771953582764,0.3821943700313568) (0.01128891296684742,-0.017507631331682205) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.002305739094941,2.049710966133862) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
20.0 (2.930670738220215,2.071075677871704) (0.08293502032756805,0.0652170404791832) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6663702765040114 (4.091335773468018,0.1853933185338974) (2.3469403458875604e-05,-5.068807240604656e-06) 0.1410929560661316 0.052841946083554636 (4.32588529586792,0.37883150577545166) (0.008454089984297752,-0.013451425358653069) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0022154827802834,2.0658991168799736) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
20.25 (2.9514148235321045,2.0873804092407227) (0.08297669142484665,0.06521910429000854) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6661415843382624 (4.091340065002441,0.185392364859581) (1.7747357560438104e-05,-3.802208539127605e-06) 0.1410929560661316 0.052841946083554636 (4.327470302581787,0.3762626647949219) (0.006340659689158201,-0.010275419801473618) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0021252241258045,2.0820876872906338) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
20.5 (2.9722557067871094,2.1037604808807373) (0.08336377143859863,0.0655205175280571) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6661206076337711 (4.091343402862549,0.1853916496038437) (1.3455822227115277e-05,-2.848534222721355e-06) 0.1410929560661316 0.052841946083554636 (4.328660011291504,0.374309241771698) (0.004759530536830425,-0.007813641801476479) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.002034548436991,2.0983510559545064) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
20.75 (2.9931859970092773,2.120225429534912) (0.0837210863828659,0.06585971266031265) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6665513605583535 (4.09134578704834,0.1853911131620407) (1.0117962119693402e-05,-2.1332784854166675e-06) 0.1410929560661316 0.052841946083554636 (4.329553604125977,0.3728291094303131) (0.0035739047452807426,-0.005920478608459234) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
21.0 (3.014004945755005,2.136549234390259) (0.08327534049749374,0.06529545783996582) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6649648691118087 (4.091347694396973,0.18539071083068848) (7.733776328677777e-06,-1.5968365687513142e-06) 0.1410929560661316 0.052841946083554636 (4.330005168914795,0.372047483921051) (0.001806803047657013,-0.003126543713733554) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
21.25 (3.035128116607666,2.15319561958313) (0.08449244499206543,0.06658518314361572) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6674184212541309 (4.091349124908447,0.1853904128074646) (5.826428150612628e-06,-1.1945052165174275e-06) 0.1410929560661316 0.052841946083554636 (4.329717636108398,0.3723108470439911) (-0.0011500850087031722,0.0010535046458244324) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
21.5 (3.0563173294067383,2.169922113418579) (0.08475714921951294,0.06690596044063568) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6682343341770766 (4.091350078582764,0.1853901892900467) (4.395916676003253e-06,-8.964819926404743e-07) 0.1410929560661316 0.052841946083554636 (4.328354358673096,0.37382379174232483) (-0.005452398210763931,0.006051723845303059) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
21.75 (3.0776519775390625,2.1868174076080322) (0.08533813059329987,0.06758071482181549) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6697928026891983 (4.09135103225708,0.18539002537727356) (3.442242359597003e-06,-6.729645747327595e-07) 0.1410929560661316 0.052841946083554636 (4.325771808624268,0.376436322927475) (-0.010329662822186947,0.010450131259858608) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
22.0 (3.099036931991577,2.203775405883789) (0.08553963154554367,0.06783194094896317) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6704509682063472 (4.091351509094238,0.18538989126682281) (2.488568043190753e-06,-5.090518016004353e-07) 0.1410929560661316 0.052841946083554636 (4.323795795440674,0.37840908765792847) (-0.007904640398919582,0.007891004905104637) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
22.25 (3.120438575744629,2.2207553386688232) (0.08560700714588165,0.06791999936103821) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6706992734790954 (4.0913519859313965,0.18538980185985565) (2.011730884987628e-06,-3.749413792775158e-07) 0.1410929560661316 0.052841946083554636 (4.322290897369385,0.3798973560333252) (-0.006020266097038984,0.005953108426183462) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
22.5 (3.141796827316284,2.237687587738037) (0.08543269336223602,0.06772855669260025) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6703174090369979 (4.091352462768555,0.18538972735404968) (1.534893726784503e-06,-2.8553441211442987e-07) 0.1410929560661316 0.052841946083554636 (4.321148872375488,0.38101890683174133) (-0.0045671481639146805,0.004486238118261099) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
22.75 (3.1631217002868652,2.254581928253174) (0.08529932796955109,0.06757746636867523) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6699907639260898 (4.091352939605713,0.1853896677494049) (1.058056568581378e-06,-2.1102859193433687e-07) 0.1410929560661316 0.052841946083554636 (4.320285320281982,0.3818630576133728) (-0.0034534172154963017,0.0033765973057597876) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
23.0 (3.184443712234497,2.271475315093994) (0.08528760820627213,0.06757339835166931) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6700283432865313 (4.091352939605713,0.18538962304592133) (5.812194103782531e-07,-1.5142394715894625e-07) 0.1410929560661316 0.052841946083554636 (4.319804668426514,0.3823225498199463) (-0.001922405557706952,0.0018379989778622985) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
23.25 (3.205742835998535,2.288353443145752) (0.08519602566957474,0.06751258671283722) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6701130613582361 (4.091352939605713,0.18538959324359894) (5.812194103782531e-07,-1.0672046357740328e-07) 0.1410929560661316 0.052841946083554636 (4.319897651672363,0.3821648061275482) (0.0003712739562615752,-0.0006310001481324434) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
23.5 (3.2265241146087646,2.304624080657959) (0.08312521874904633,0.06508248299360275) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6642547568199487 (4.091352939605713,0.18538957834243774) (5.812194103782531e-07,-7.691814118970797e-08) 0.1410929560661316 0.052841946083554636 (4.320676326751709,0.38116925954818726) (0.003114725463092327,-0.003982222639024258) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
23.75 (3.2472150325775146,2.3207850456237793) (0.08276320993900299,0.064643494784832) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6630884624673848 (4.091352939605713,0.18538956344127655) (5.812194103782531e-07,-6.201697999586031e-08) 0.1410929560661316 0.052841946083554636 (4.322129726409912,0.379186749458313) (0.005813589319586754,-0.007930031977593899) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
24.0 (3.2679147720336914,2.3369576930999756) (0.08279941976070404,0.06469053775072098) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.663229174582559 (4.091352939605713,0.18538954854011536) (5.812194103782531e-07,-4.711582235472633e-08) 0.1410929560661316 0.052841946083554636 (4.32326078414917,0.37762778997421265) (0.0045235538855195045,-0.006235828623175621) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
24.25 (3.287606716156006,2.3520114421844482) (0.07876748591661453,0.060214653611183167) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6526919512615202 (4.091352939605713,0.18538953363895416) (5.812194103782531e-07,-3.221466116087868e-08) 0.1410929560661316 0.052841946083554636 (4.3241143226623535,0.3764433264732361) (0.0034133465960621834,-0.0047379061579704285) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
24.5 (3.3075242042541504,2.367286205291748) (0.0796697810292244,0.061098724603652954) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6542294229706092 (4.091352939605713,0.18538953363895416) (5.812194103782531e-07,-1.731349996703102e-08) 0.1410929560661316 0.052841946083554636 (4.3247575759887695,0.3755461871623993) (0.0025728929322212934,-0.003588602878153324) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
24.75 (3.327502727508545,2.3826162815093994) (0.07991445809602737,0.061320312321186066) 0.2199999988079071 -0.2001789173670194 (5.973035306200595,0.9679928490365415) 2.0 0.6544968304475672 (4.091352939605713,0.18538953363895416) (5.812194103782531e-07,-1.731349996703102e-08) 0.1410929560661316 0.052841946083554636 (4.325242042541504,0.3748684227466583) (0.001937247347086668,-0.00271103298291564) 0.15930183231830597 -0.09238932450934656 (3.8028910160064697,1.599115252494812) (3.62793798558414e-07,1.2924877523801115e-07) 0.138365238904953 0.036164198280263016 (4.152844429016113,1.9096293449401855) (4.933765467285411e-07,1.9754732250021334e-07) 0.13247433304786682 0.15258818527963702 (2.0020181383753517,2.1012943242740376) (0,0) 1e-07 -0.2001789173670194 (2.0050908861305636,0.3054657472184265) (0,0) 1e-07 -0.2001789173670194 
