[[(2.0052316568851083, 2.1091920529111285), (0.004450282417403123, 2.103940884049489), (0.006776456714932772, 1.8045939733556653), (2.006690735140423, 1.800436207987611)], [(2.005523229919353, 0.30193020954715116), (0.0045349088603188845, 0.3034660653974985), (0.00987612605773531, 0.006823467256980566), (2.0064134492888432, 0.005325092425095462)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
16.5 (2.42097806930542,1.8427577018737793) (0.08171931654214859,0.06402480602264404) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6645814021199967 (4.039565086364746,0.06707341969013214) (4.178160452283919e-06,-1.0314298606317607e-06) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.482458233833313) (2.421593023882451e-07,-1.59345219685747e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0064999938302566,1.8407990152378053) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
16.75 (2.4413931369781494,1.8587608337402344) (0.08166010677814484,0.06401268392801285) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6648413711384735 (4.0395660400390625,0.06707322597503662) (3.2244859085039934e-06,-7.706595397394267e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824582040309906) (2.421593023882451e-07,-1.2954289729805168e-07) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006424825896041,1.856705317011124) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
17.0 (2.461799144744873,1.8747634887695312) (0.08162438869476318,0.06401070207357407) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6650387678828821 (4.039566516876221,0.06707308441400528) (2.2708115920977434e-06,-5.769444442194072e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581742286682) (2.421593023882451e-07,-9.974057491035637e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006349660012829,1.8726111847711033) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
17.25 (2.4820780754089355,1.890638828277588) (0.08111555874347687,0.06350158900022507) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6641978867188899 (4.039566993713379,0.06707297265529633) (1.7939744338946184e-06,-4.35383384456145e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-6.993825252266106e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0062750929295126,1.888390340364034) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
17.5 (2.5023581981658936,1.9065159559249878) (0.08112061023712158,0.06350835412740707) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6642193677949698 (4.039567470550537,0.06707289069890976) (1.3171372756914934e-06,-3.2362467550228757e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0062005174228497,1.9041712784230642) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
17.75 (2.522571563720703,1.922333002090454) (0.08085357397794724,0.06326800584793091) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6639793961041245 (4.039567470550537,0.06707283109426498) (8.403001743317873e-07,-2.4166828893612546e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.006126224344321,1.919892451807335) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
18.0 (2.5427768230438232,1.9381449222564697) (0.08082138746976852,0.06324748694896698) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6640152105747217 (4.039567470550537,0.0670727863907814) (8.403001743317873e-07,-1.8206364416073484e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.00605195530801,1.9356085376131473) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
18.25 (2.5632379055023193,1.9542304277420044) (0.08184429258108139,0.06434214860200882) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6662405291559782 (4.039567470550537,0.06707274913787842) (8.403001743317873e-07,-1.3736016057919187e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0059763991395183,1.9515969937201827) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
18.5 (2.5836737155914307,1.970301628112793) (0.081743024289608,0.06428499519824982) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6664103116920496 (4.039567470550537,0.06707272678613663) (8.403001743317873e-07,-1.0010725759457273e-07) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0059009100064005,1.9675712644581385) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
18.75 (2.60404896736145,1.9863156080245972) (0.08150067925453186,0.0640559121966362) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6661184004101014 (4.039567470550537,0.06707270443439484) (8.403001743317873e-07,-7.775551580380125e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.005825689919899,1.9834886021871714) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
19.0 (2.624450922012329,2.0023791790008545) (0.08160744607448578,0.06425405293703079) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6669830452229464 (4.039567470550537,0.06707268953323364) (8.403001743317873e-07,-5.540377756574344e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0057502360839368,1.9994554036870298) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
19.25 (2.644662618637085,2.0182690620422363) (0.08084674924612045,0.06355917453765869) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.666250067683461 (4.039567470550537,0.06707268208265305) (8.403001743317873e-07,-4.050261637189578e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0056755987727803,2.0152494202072995) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
19.5 (2.664872169494629,2.0341553688049316) (0.08083851635456085,0.06354547291994095) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6661947970436857 (4.039567470550537,0.06707267463207245) (8.403001743317873e-07,-3.3052035774971955e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.005600978313642,2.031039870668707) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
19.75 (2.6850759983062744,2.0500431060791016) (0.08081534504890442,0.06355077028274536) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6663745906712388 (4.039567470550537,0.06707266718149185) (8.403001743317873e-07,-2.5601455178048127e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.005526350966748,2.0468317786495414) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
20.0 (2.705242156982422,2.0658953189849854) (0.08066435158252716,0.063409224152565) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6661998429024272 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.81508745811243e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0054518906513192,2.0625883410680568) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
20.25 (2.7253599166870117,2.0817010402679443) (0.08047150075435638,0.06322292983531952) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6659332940806233 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.005377648954236,2.078298641614337) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
20.5 (2.744870662689209,2.0968804359436035) (0.07804267853498459,0.06071804463863373) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6611883262830315 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0053063534437308,2.093385499022509) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
20.75 (2.7628791332244873,2.110379219055176) (0.07203368842601776,0.0539950430393219) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6432325289716136 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.005242966228359,2.1067988804967985) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
21.0 (2.7809972763061523,2.1238787174224854) (0.07247232645750046,0.053997702896595) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.640345059774537 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
21.25 (2.7999939918518066,2.138284206390381) (0.07598720490932465,0.05762188881635666) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6487985923688598 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
21.5 (2.8191330432891846,2.1528244018554688) (0.07655607908964157,0.058161139488220215) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6496925686693227 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
21.75 (2.838442087173462,2.167548418045044) (0.07723598182201385,0.0588957816362381) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6514806172245942 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
22.0 (2.857752799987793,2.1822774410247803) (0.0772426649928093,0.05891641974449158) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6516078336428756 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
22.25 (2.87712025642395,2.1970748901367188) (0.07746998965740204,0.0591893270611763) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6524194437766734 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
22.5 (2.8965201377868652,2.211912155151367) (0.07759981602430344,0.059349484741687775) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6529153303558534 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
22.75 (2.915935754776001,2.2267754077911377) (0.07766218483448029,0.05945298820734024) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6533685233066518 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
23.0 (2.935389757156372,2.2416837215423584) (0.07781628519296646,0.05963323265314102) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6538729109410667 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
23.25 (2.955029249191284,2.256777048110962) (0.07855796813964844,0.06037294864654541) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6552455606657841 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
23.5 (2.9746499061584473,2.271862268447876) (0.07848218083381653,0.060341060161590576) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6554566465901007 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
23.75 (2.993422508239746,2.2861084938049316) (0.07509016990661621,0.05698506534099579) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6491655118584042 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
24.0 (3.0125527381896973,2.3007044792175293) (0.07652117311954498,0.05838358402252197) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6517522188557251 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
24.25 (3.031747817993164,2.3153774738311768) (0.07677987962961197,0.058692336082458496) 0.2199999988079071 -0.16632337820392898 (5.675206185213053,0.9196320851863001) 2.0 0.6526683546373391 (4.039567470550537,0.06707265973091125) (8.403001743317873e-07,-1.0700293096022051e-08) 0.12871964275836945 -0.3402070471806007 (3.5935888290405273,0.4824581444263458) (2.421593023882451e-07,-4.0135933687679426e-08) 0.14018575847148895 -0.24167582772559867 (3.6254775524139404,1.7016631364822388) (3.3341174798806605e-07,2.3627187317742937e-07) 0.12211037427186966 -0.04486515691755194 (3.3975160121917725,1.8991631269454956) (2.6715974854596425e-07,-2.048659411002518e-07) 0.1664547175168991 0.3221921336585516 (2.0052316568851083,2.1091920529111285) (0,0) 1e-07 -0.16632337820392898 (2.005523229919353,0.30193020954715116) (0,0) 1e-07 -0.16632337820392898 
